id,0,1,2,3,4,5,6,7,8,9
431071,14220,335970,12620,23544,27202,124461,296192,26014,30712,9255
413648,336652,48266,77939,336199,62978,27019,280477,216652,134662,117340
157837,117375,42981,24257,85778,52059,117036,203829,168283,49645,83593
348893,86971,57173,15255,8068,18355,22048,29805,14549,32050,71720
45891,64166,44383,13255,108282,36165,78224,56329,16432,25272,37849
13774,16686,75770,14595,61537,33393,17590,4990,42630,33391,171274
324572,67499,81600,328692,87035,280723,124619,124676,102406,46798,94214
266697,124019,85637,163366,85633,85642,85643,99189,42124,85658,126423
85424,13925,90056,47466,153118,267523,48486,13060,13927,13926,13928
445993,421313,182873,171581,329540,52048,26769,45266,86532,77118,53215
432364,366551,336850,225898,422514,25395,73408,108648,220514,316637,58250
242441,25395,73408,108648,220514,316637,58250,111974,203890,32003,138730
137746,103970,280617,27696,862,8844,15602,31357,11862,949,11860
15314,33932,13685,16934,9277,2322,5971,21256,31776,55372,2757
53759,11469,34196,26235,28482,28138,210737,75604,6978,14506,9564
90532,208637,94935,77745,21461,124619,124676,102406,46798,94214,30910
85790,36072,73714,13925,90056,47466,153118,267523,48486,13060,13927
31051,81850,355135,17922,16516,68922,59719,109572,15371,30143,13187
378221,435737,13667,16985,25450,27307,115626,27353,146712,70338,18282
435737,378221,146712,70338,13667,16985,25450,27307,358353,18282,27353
382614,84332,135397,26578,1359,1900,3092,470,31602,72847,12612
185180,124619,124676,102406,46798,94214,30910,69850,207625,23985,23986
420714,134481,113300,46612,39137,168283,83593,113286,159569,66660,33823
378108,59297,364111,100592,69559,104522,329063,48617,195030,58515,288581
1631,570,2003,39770,64584,2002,53244,465,65016,41499,85963
64584,39770,2002,570,2003,1631,465,53244,65016,41499,17595
155661,425916,55215,15990,116351,461615,326029,13190,13648,51576,396263
425751,310121,85956,11177,51768,20289,7547,152756,5002,137683,310307
66144,38601,105287,288430,98064,98069,210274,339327,280668,53871,375732
361617,52048,26769,45266,86532,77118,53215,37688,134890,262514,347331
411013,22774,42981,24257,85778,52059,117036,203829,168283,49645,83593
453062,10309,191703,10310,200325,42981,24257,85778,52059,117036,203829
428950,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
18334,36073,25395,73408,108648,220514,316637,58250,111974,203890,32003
375898,10000,148077,49218,305594,87081,333953,42015,34328,41890,266740
24177,242262,120122,57052,59853,161545,56994,56339,78854,209413,58773
315467,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
405775,38363,787,2501,9430,10218,208529,137113,8247,48946,82525
23476,314385,1988,1247,79777,227306,787,70457,61532,190681,51078
56385,73823,15618,140007,70054,11566,24918,11107,31677,26267,338387
345906,280477,216652,134662,117340,47034,86369,112383,86440,44369,41703
440508,111836,142150,31598,45273,1492,32005,23916,65431,100669,52048
152100,424014,195544,125099,32830,288117,83215,163795,185057,209686,127391
258116,862,8844,15602,31357,11862,949,11860,45325,9091,710
278901,56828,76492,159824,288293,37060,14239,18917,70089,42078,76638
45031,183910,64831,25395,73408,108648,220514,316637,58250,111974,203890
48855,40141,42326,58061,39992,81654,47453,30870,24920,19204,28794
11181,368940,269258,125099,32830,288117,83215,163795,185057,209686,127391
408374,280477,216652,134662,117340,47034,86369,112383,86440,44369,41703
15953,375794,264729,144789,347669,26969,26488,229559,139808,209415,341744
7234,29903,132320,118195,13945,3591,558,29904,1729,206145,32654
450768,14114,42354,255496,363264,195562,195561,189807,163053,195612,195592
13651,127326,35005,125099,32830,288117,83215,163795,185057,209686,127391
111469,214181,48287,45225,14799,16448,13370,13785,23967,51481,368993
41289,64348,25471,11960,32151,10616,268823,25655,25536,26877,35110
443319,1091,12223,9276,837,47892,23963,59115,77173,81009,10676
435707,145594,280477,216652,134662,117340,47034,86369,112383,86440,44369
424600,133382,290542,14326,318277,101307,10627,103648,50114,42634,935
53397,53392,42510,53387,53418,914,36208,31819,53430,53420,53410
442640,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
57248,34057,10000,148077,49218,305594,87081,333953,42015,34328,41890
418969,352851,361751,392629,371181,323673,258691,180794,369052,36139,328848
399217,102222,57812,17577,55785,8129,57745,76543,44853,37237,8094
436769,23451,42981,24257,85778,52059,117036,203829,168283,49645,83593
30655,30656,205908,1103,31278,68064,41522,11119,39469,27460,292133
256283,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
167330,294483,44222,9905,15477,500,1598,45928,213985,2990,1485
412202,215962,392818,38020,119183,314011,382399,46875,15506,124619,124676
70665,36107,81850,98622,212156,48405,72188,10840,43475,25078,31261
104391,201198,48847,162864,48784,404,48780,44239,67276,1955,1923
48780,201198,162864,48784,48847,44239,67276,117232,404,104391,1955
48847,201198,162864,48784,48780,44239,67276,404,104391,1955,1923
117232,201198,48780,48847,1923,67276,162864,48784,404,104391,638
333384,56948,50724,55720,333089,80041,387805,46835,8881,192134,124619
30593,12593,32202,14239,27716,29204,52458,123,15035,16220,45336
49036,19828,64877,15005,64875,392818,14624,15029,51210,11933,85559
410212,1698,97614,1039,7862,295011,31668,277967,102534,114221,294825
45966,45314,45970,975,694,345,802,10165,185,600,10056
45970,45314,45966,975,694,345,802,10165,185,600,10056
426224,24149,42981,24257,85778,52059,117036,203829,168283,49645,83593
57837,70086,15501,19993,28630,26621,74722,14244,379008,20211,23319
34506,30649,24447,67846,34509,34513,20679,34512,57837,70086,13015
70086,57837,15501,19993,28630,26621,74722,14244,379008,20211,23319
25160,34509,34513,20679,13015,25161,13643,34163,38145,57837,70086
30649,34506,24447,67846,34509,34513,20679,34512,57837,70086,13015
28753,911,28789,119564,29353,99258,85262,36789,53598,148326,116639
28810,30230,22999,23253,39311,28423,31445,127973,55773,43688,174442
34512,21586,15251,34509,34513,20679,57837,70086,13015,25161,34506
35241,18475,26990,125099,32830,288117,83215,163795,185057,209686,127391
33914,62213,118,62214,522,32085,4011,5683,75,82309,87093
390883,95402,72354,51120,4722,25557,11336,10344,8974,27625,10384
85901,125099,32830,288117,83215,163795,185057,209686,127391,253578,346564
401689,388191,198677,360055,65515,281778,24886,149023,77235,370687,9387
156045,37840,259129,16371,25395,73408,108648,220514,316637,58250,111974
220669,63163,227998,124619,124676,102406,46798,94214,30910,69850,207625
271404,10557,31165,54794,361018,37426,42073,66628,388256,11867,1705
321757,47863,459295,16156,14536,230170,250572,190967,352501,14236,88057
61708,42632,373481,139230,26028,57722,187458,34759,135,100776,143437
49160,6974,325382,165181,85107,136921,401427,36107,15990,114044,81850
216163,47363,20472,7269,124606,14883,98554,345914,23531,54003,19051
86682,81472,108501,52048,26769,45266,86532,77118,53215,37688,134890
177117,114044,119916,119916,119916,119916,200558,86556,112044,437122,95190
380754,67198,11134,1051,26789,21610,9367,14373,2085,10648,9679
229693,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
412766,2654,11015,10225,36599,3600,11252,35813,11601,28295,10576
425134,350548,211954,17439,172828,47232,69342,38365,87826,414749,21500
34518,14733,25572,46105,25117,34505,23802,125099,32830,288117,83215
426264,63578,242088,8435,2750,158914,32640,85542,127363,333346,25147
37963,77094,299359,299730,30346,17692,29794,10577,47957,10727,3574
64215,16313,292625,19969,89722,28050,71786,48350,40465,28802,92751
178751,102534,114221,294825,176037,36663,69353,297167,134890,238358,260891
71031,115241,11980,4961,9033,11428,9011,10836,10263,100122,21794
64494,26011,50560,46360,102961,67394,45029,8348,11576,15365,8860
50560,26011,67394,46360,45029,102961,64494,52655,315,17814,9654
67394,26011,50560,45029,102961,46360,64494,134890,14252,93114,89056
46360,50560,45029,26011,102961,67394,64494,121945,52655,315,17814
430830,97690,250658,261906,42981,24257,85778,52059,117036,203829,168283
403431,25757,38509,9685,26108,2610,9043,12404,328407,10000,148077
358694,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
15014,11447,61667,315872,57967,31289,25403,54313,32117,22274,57110
451709,178946,263111,191120,259395,220153,280512,295368,354818,231145,297814
412209,97607,39450,57046,84465,242551,120637,117340,58553,49453,25903
450945,345944,343289,42981,24257,85778,52059,117036,203829,168283,49645
104863,862,8844,15602,31357,11862,949,11860,45325,9091,710
37406,37801,44220,26016,123279,39536,17949,39337,418992,263524,96683
263524,39337,418992,96683,37801,67952,37406,18147,125099,32830,288117
96683,39337,364089,340785,29750,418992,263524,37801,67952,37406,18147
37801,37406,44220,26016,123279,39536,17949,39337,418992,263524,96683
381276,318177,365371,331367,333165,291634,293820,279698,296543,287991,291675
364123,318177,365371,331367,333165,291634,293820,279698,296543,287991,291675
21586,15251,34512,26621,21585,20211,11000,11307,30653,2959,10312
26140,47330,32830,163795,414632,443113,401150,214472,142026,363960,114065
25358,21231,32830,163795,414632,443113,401150,214472,142026,363960,114065
21231,25358,32830,163795,414632,443113,401150,214472,142026,363960,114065
13488,292342,20837,416290,361750,29144,355335,10152,14923,32182,133704
34507,68370,216989,415725,18362,125099,32830,288117,83215,163795,185057
18362,68370,216989,415725,34507,125099,32830,288117,83215,163795,185057
47774,123277,142084,42409,187458,102410,189080,185768,261884,276770,46780
31251,96129,22020,27323,31128,118430,76681,29114,101293,44932,150273
104277,45441,95853,319996,105133,105136,221437,36246,105130,36221,16976
413349,6521,13074,14637,64639,2100,25212,69393,41808,73336,14028
425487,10357,68724,119450,364433,69315,43933,121662,39538,139406,48842
390054,214135,210047,152745,31681,84569,13923,100061,52863,248639,31174
199602,124619,124676,102406,46798,94214,30910,69850,207625,23985,23986
305198,168283,83593,113286,159569,66660,33823,210864,77120,74485,105371
445605,58060,42411,31289,158182,314404,125099,32830,288117,83215,163795
240992,220447,77068,86640,10871,6637,51590,9620,37789,400136,15999
413782,79515,33588,53198,55676,65673,33470,421510,54793,91459,110354
233444,86410,277686,313653,7267,36141,10909,9558,107,161,302
276486,13535,420245,174675,123277,142084,42409,187458,102410,189080,185768
30592,77197,56132,51443,319096,15765,175541,85651,55909,24348,198317
174020,23802,16042,46105,20311,42981,24257,85778,52059,117036,203829
443297,49230,14916,841,1726,49538,38356,68726,185471,118340,34851
38629,28778,60287,59159,39222,83519,48135,50761,48350,84352,28669
333295,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
99251,305127,24869,117340,86440,44369,15084,19844,79247,236,50463
397549,42189,27866,326553,252838,257091,333103,119197,339927,12657,168530
31280,27717,325382,165181,85107,136921,401427,36107,15990,114044,81850
340053,188589,41811,144231,214446,214447,188588,142052,108322,161795,120694
270025,120529,13553,49299,64942,197696,34996,21612,9558,12143,35888
51522,324264,55222,13434,333377,44260,92506,82932,57510,211317,67908
43158,58473,155459,96243,55032,12796,82077,93939,31948,4546,26177
72553,132148,132150,113369,132144,319994,168421,72721,42981,24257,85778
30289,34812,114003,339533,36530,86971,26623,249260,106355,2164,602
42862,24348,198317,416680,21925,14978,12635,15765,66634,10537,3121
279965,24331,33305,24198,80394,185267,340382,18440,18440,18440,18440
79009,31410,47189,106124,12555,789,12078,18352,66127,51578,19008
402455,239534,124619,124676,102406,46798,94214,30910,69850,207625,23985
38547,94771,5769,24569,63876,9026,61048,380282,11673,200654,19753
157559,53206,110029,296901,447091,52556,220002,92834,862,8844,15602
366759,295748,13296,27275,81549,24426,12208,26325,9486,17653,48706
148697,123611,123592,74171,31405,31547,27211,101217,110040,38794,83651
49833,44233,78235,9336,10157,12118,10587,13776,11630,21433,32285
220002,14819,20737,28276,29362,158800,71884,426469,9745,10172,41228
64468,371153,125099,32830,288117,83215,163795,185057,209686,127391,253578
296901,105861,110029,157559,447091,220002,92834,125099,32830,288117,83215
236041,83651,74302,327935,10000,148077,49218,305594,87081,333953,42015
48763,265169,57892,92834,862,8844,15602,31357,11862,949,11860
452606,327935,38794,123601,236053,31277,30285,14191,36674,11215,73247
65010,83651,31547,74302,110029,31408,31402,31534,69319,41890,100783
101217,69610,80961,110040,31405,83651,31408,31402,31547,27211,148697
53206,157559,31408,220002,31402,65010,31534,447091,31405,31547,27211
236053,38794,123601,327935,452606,102039,30863,269711,67409,68,3034
123592,74171,148697,123611,31408,31402,31534,69610,80961,69319,123601
109671,318177,365371,331367,333165,291634,293820,279698,296543,287991,291675
69319,74302,31408,31402,31534,31547,83651,110029,65010,69610,80961
110029,31547,31408,83651,74302,31402,31534,69319,65010,220002,60769
38614,27952,862,8844,15602,31357,11862,949,11860,45325,9091
74171,123592,148697,123611,307020,31408,31402,31534,69610,80961,69319
327935,38794,123601,452606,236053,32284,11355,509,14578,123047,153141
110040,27211,31412,101217,80961,31405,31547,148697,123611,38794,83651
123601,38794,236053,327935,452606,86256,31408,31402,31534,69610,80961
86256,245170,123601,38794,248223,6264,11976,47070,125109,19354,60566
307020,40970,66159,32830,163795,414632,443113,401150,214472,142026,363960
123611,148697,123592,74171,31405,31547,27211,101217,110040,38794,83651
38794,123601,236053,327935,452606,27211,31547,86256,65010,31405,148697
49057,29825,17190,140897,63115,214216,19509,31357,9603,9089,11010
382518,262391,430365,68637,35818,190824,123229,125099,32830,288117,83215
59219,113458,199219,5040,38898,61578,64403,47694,26422,65749,46835
409297,347760,40012,354547,78072,115241,59317,52949,34996,11298,11186
134990,121036,176651,26010,172760,41378,98344,79842,124619,124676,102406
430263,57209,76746,280422,307649,125099,32830,288117,83215,163795,185057
14274,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
49426,39230,54919,281338,114044,201274,26508,119916,119916,119916,119916
347979,61293,39450,57046,84465,242551,120637,117340,58553,49453,25903
329137,15033,862,8844,15602,31357,11862,949,11860,45325,9091
435366,14968,254011,140380,171587,360551,10103,11178,1450,32159,58882
426166,86267,314327,158445,199584,44656,57859,284135,50090,72857,362974
24709,361050,56709,101307,12576,65056,119278,419639,30979,11494,61012
40761,10973,19483,9077,115054,31682,12649,41749,43116,52841,37183
34372,26851,36676,13016,130272,28858,378477,58287,194498,83114,97397
133063,104700,104466,16465,44449,106807,104696,195311,44328,104476,147746
363579,52663,76640,11344,15067,74336,49797,4552,300673,21876,300671
152218,104852,127224,33229,105158,186019,144393,16612,189054,105153,126413
16175,14980,71456,75471,14245,21338,134777,19989,19384,10117,38828
430413,57809,313556,27046,2269,3040,8909,72331,271969,248747,85317
84140,43895,230284,71067,95862,189682,3016,24587,86120,89183,125099
330878,8676,30506,11643,13523,148347,11153,33028,15789,14140,19317
428398,332512,148347,18122,13945,3591,558,29904,1729,206145,32654
255358,11575,27472,9671,9396,31361,5683,9290,9896,16124,23832
413953,159447,250066,314952,75438,179690,61293,100791,354556,25142,285700
54638,188524,122767,282758,27260,285135,222890,3786,85949,36530,24563
54471,7229,9421,11444,31608,10484,21427,56648,18916,114726,19123
291276,51863,50754,116167,36643,20561,20562,20553,24964,137984,12395
81391,44814,152747,664,9433,9313,11532,166680,31638,9343,14280
409926,318177,365371,331367,333165,291634,293820,279698,296543,287991,291675
301372,52615,2124,42848,28308,11208,66566,37300,17845,44052,30335
142145,76043,187156,187156,125587,168535,12490,24985,36465,26845,40044
411405,175291,89738,70670,71714,31354,339692,12520,17133,55448,26715
14005,27601,207680,28173,61644,93215,93212,136585,17287,311585,16233
255160,49934,8908,105287,1075,11044,20128,8269,210365,20123,21042
427095,124619,124676,102406,46798,94214,30910,69850,207625,23985,23986
268652,51857,107287,26824,54236,29008,25774,91950,170767,105584,102428
85971,29343,29856,85968,90079,125099,32830,288117,83215,163795,185057
453596,125099,32830,288117,83215,163795,185057,209686,127391,253578,346564
31059,282024,57809,85317,229974,62738,430413,57889,62737,89070,274388
231510,124619,124676,102406,46798,94214,30910,69850,207625,23985,23986
24149,426224,125099,32830,288117,83215,163795,185057,209686,127391,253578
83292,25395,73408,108648,220514,316637,58250,111974,203890,32003,138730
149154,118557,124619,124676,102406,46798,94214,30910,69850,207625,23985
251803,52048,45266,77118,37688,134890,347331,318177,365371,331367,333165
63414,81060,63376,17595,468343,102024,60002,210408,99885,336735,42467
145051,27357,15990,298077,862,8844,15602,31357,11862,949,11860
455363,168283,83593,113286,159569,66660,33823,210864,77120,74485,105371
390396,18570,288789,42981,24257,85778,52059,117036,203829,168283,49645
455368,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
63958,64266,69899,62688,79701,49802,13685,16934,9277,2322,5971
60068,62721,27379,299359,299730,30346,17692,29794,10577,47957,10727
57889,62737,62738,75438,278095,309739,260522,100791,125099,32830,288117
49230,443297,14916,22515,44680,339116,607,608,2436,16634,283995
50530,307649,179235,455661,2293,114,77056,241058,348138,11003,544
411282,862,8844,15602,31357,11862,949,11860,45325,9091,710
124582,85692,110748,42113,20506,42143,49571,42984,50696,46149,44768
402223,424322,307649,179235,455661,2293,114,77056,241058,348138,11003
345306,64266,67958,63958,57207,148331,125099,32830,288117,83215,163795
424322,402223,347979,431435,125099,32830,288117,83215,163795,185057,209686
373838,229974,97666,83475,143073,261871,314946,125099,32830,288117,83215
194089,104852,127224,152218,33229,105158,186019,144393,16612,189054,105153
36566,19973,182349,29362,20075,14774,12695,31609,13612,19324,25111
110486,215579,32330,41890,73473,100783,64190,20551,15552,20722,40628
142802,31703,41070,185460,203186,67314,34288,400136,104275,51590,15999
56746,21447,322455,110001,481,33504,59835,111443,109689,53739,40432
14243,47219,124619,124676,102406,46798,94214,30910,69850,207625,23985
52805,125233,85887,9302,18989,10564,17595,468343,102024,60002,210408
13128,18888,54398,41043,2928,265966,42724,29451,19120,29264,13318
442949,52048,26769,45266,86532,77118,53215,37688,134890,262514,347331
68163,48385,27115,13784,40954,3149,30972,35139,3483,39283,5677
413391,179340,85435,296360,125099,32830,288117,83215,163795,185057,209686
77235,281778,149023,360055,388191,401689,65515,24886,198677,18032,21539
60236,1637,19017,13989,24410,16276,93828,206647,64526,463906,9691
411024,39155,30856,94331,42981,24257,85778,52059,117036,203829,168283
393172,14887,43743,71481,8512,37233,54850,10990,36915,9566,567
348389,1701,27582,76163,1995,127493,10053,265208,2275,10632,62630
27942,27939,27935,27937,27940,27934,27925,129882,198450,18888,54398
377274,128120,27181,12221,95538,230235,180685,152747,35206,11331,983
405050,60270,102534,114221,294825,176037,36663,69353,297167,134890,238358
426253,51993,18468,323315,79404,153141,12772,42212,75151,9930,55950
350312,256040,23790,79210,80805,40909,148265,1495,72431,75137,69787
54474,184155,380111,121550,64032,49099,104473,124645,151489,43488,54195
366143,37845,10898,211672,292177,24053,275244,18068,382581,399106,261409
71209,5187,17595,468343,102024,60002,210408,99885,336735,42467,74312
441483,78098,70457,61532,190681,51078,273807,59810,105593,26636,273599
447352,325382,165181,85107,136921,401427,36107,15990,114044,81850,69162
115108,162472,149145,65885,85904,80440,216457,79435,315865,64404,45126
444066,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
455601,264767,14204,1853,63423,72841,147129,60961,16452,21671,279960
44123,69072,110227,36861,31775,26250,58494,21587,117773,136254,139455
69072,44123,110227,36861,31775,26250,58494,21587,117773,136254,139455
27631,21921,63510,45103,416290,22975,23618,11064,31563,29739,21629
64051,75063,356167,233863,38601,105287,288430,98064,98069,210274,339327
58306,123277,102410,189080,185768,375732,51298,113347,14263,261410,159538
25771,38601,105287,288430,98064,98069,210274,339327,280668,53871,375732
16783,324320,128571,8675,13063,125099,32830,288117,83215,163795,185057
27916,25395,73408,108648,220514,316637,58250,111974,203890,32003,138730
46663,39450,57046,84465,242551,120637,117340,58553,49453,25903,51290
441652,207625,255692,74692,5471,42981,24257,85778,52059,117036,203829
34325,123277,142084,42409,187458,102410,189080,185768,261884,276770,46780
34521,32830,163795,414632,443113,401150,214472,142026,363960,114065,41846
439998,320316,125099,32830,288117,83215,163795,185057,209686,127391,253578
77534,80670,47034,76475,55955,46754,26665,97754,31076,34207,22908
20543,26251,21578,108930,56100,47057,883,125099,32830,288117,83215
72386,76960,57954,136762,47658,266740,102867,209556,169721,133736,85593
183339,380058,29832,8780,18826,180296,209244,266294,73103,334328,175574
135195,92769,13666,29030,27425,50173,48131,13310,46788,61683,169836
123787,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
59173,11419,21030,54660,158382,79927,2608,78041,22317,11418,11153
37876,34604,25706,152206,9548,166773,38132,125099,32830,288117,83215
80019,438643,284581,42981,24257,85778,52059,117036,203829,168283,49645
80267,126706,110299,127776,148615,33843,123075,48412,238090,43096,39558
39348,91076,111883,214030,26851,36676,13016,28858,58287,97397,93122
45041,34681,10071,9809,14923,346650,336313,259963,129670,125099,32830
71520,48202,3072,26946,27545,29058,97784,27625,28735,22694,79827
369697,72551,125717,15048,10843,35964,259014,11053,2251,288153,20439
42772,57573,73997,18128,45782,21576,17870,64372,423122,24073,8872
70668,22984,53204,67840,54002,47295,18984,74237,173938,48011,54642
20211,26621,15501,19993,28630,74722,14244,379008,23319,16239,60977
23506,28172,28177,28180,48885,101029,28170,158443,31119,25395,73408
95990,41383,187897,59405,36261,64998,63441,65192,141461,54178,48297
371859,119905,214251,8075,4710,1629,128846,52710,26347,4412,152532
54514,3102,38336,437941,52770,10147,1023,8281,11323,38842,10097
143883,301304,367275,318177,365371,331367,333165,291634,293820,279698,296543
61672,340357,13925,90056,47466,153118,267523,48486,13060,13927,13926
227334,169853,42981,24257,85778,52059,117036,203829,168283,49645,83593
44265,47628,9003,52685,9064,26042,87321,11246,25395,73408,108648
430161,59835,99819,254725,156529,73799,17236,54436,148408,105549,146416
315371,52633,2142,33762,9989,10126,25006,22910,10623,45203,7220
21947,80200,66741,64278,128634,65118,287811,17028,205908,1103,31278
151227,151232,66568,33998,75066,4235,74810,22650,34184,67659,25264
16687,64316,73652,29014,315669,59843,18763,50936,11526,41785,32208
14916,443297,49230,2151,45779,41870,72558,80394,33274,425916,464111
27046,57809,430413,313556,2269,3040,271969,8909,72331,13506,63115
62737,57889,62738,75438,278095,309739,260522,100791,63898,125099,32830
18761,45899,44349,59435,162934,29760,240820,30719,40724,80521,242555
74154,308165,283827,102632,22717,86440,44369,47507,43775,105763,37916
172878,58296,77185,124619,124676,102406,46798,94214,30910,69850,207625
14395,11854,26022,393445,190940,10757,21297,138122,4251,4252,21210
25977,164331,448290,18634,112044,30202,26689,15050,30194,21874,10880
164013,31162,440642,370902,65713,81202,97672,62732,41978,203780,62731
67958,64266,345306,64484,402223,57701,63958,57207,148331,125099,32830
98857,57800,227973,425,9928,91417,198951,9385,950,8355,9642
19625,21461,297222,20453,20413,68029,20832,14546,53804,19670,44978
293796,433711,86304,19379,41946,10553,18670,142946,203801,311615,107966
455188,25395,73408,108648,220514,316637,58250,111974,203890,32003,138730
203835,13474,103620,342896,25594,299359,299730,30346,17692,29794,10577
399019,1443,1887,153,96936,92657,39210,364067,67636,42861,43002
452166,82181,1781,55027,42981,24257,85778,52059,117036,203829,168283
339403,4638,22538,747,52996,107985,8744,6478,52655,315,17814
387426,110415,1255,21531,11423,30018,31680,212167,50210,390734,95453
25998,31688,112912,8418,26651,9477,17295,13506,45988,103742,65489
45318,263976,64397,77710,40823,42981,24257,85778,52059,117036,203829
77710,263976,64397,40823,45318,11575,27472,9671,9396,31361,5683
161244,17595,468343,102024,60002,210408,99885,336735,42467,74312,126314
254268,82094,60949,90272,116350,192911,21534,39510,34577,50253,32085
144726,4729,12598,4728,11913,4727,36324,57144,9317,10516,31522
52779,238456,149326,39241,52775,42981,24257,85778,52059,117036,203829
363690,299730,11187,20034,58718,399615,47410,11880,11059,32051,1992
122487,122270,10308,7736,10309,42135,10310,42260,45560,42206,42203
11960,25471,59146,64348,85878,61578,64403,47694,26422,65749,46835
62842,42696,71725,288183,42529,169656,82523,42048,1559,9901,72721
172295,245072,94663,124619,124676,102406,46798,94214,30910,69850,207625
106259,31681,84569,13923,100061,31174,19155,975,28,11778,143
402976,70863,25088,94583,72654,187993,210842,36003,9431,763,814
445916,50699,64108,24409,225898,207260,5677,40034,84152,28686,25395
387399,47386,115241,56608,11655,31417,539,11449,9529,9552,15856
289269,10799,2140,1450,134890,14252,93114,89056,135204,3512,32631
322148,196328,41870,141210,11415,3486,6488,18086,11510,3073,27475
389578,205908,1103,31278,68064,41522,11119,39469,27460,292133,207641
256608,39317,38941,56078,72955,19673,36391,31132,38872,55429,39788
187010,196328,41870,141210,11415,3486,6488,18086,11510,3073,27475
207260,2654,11015,10225,36599,3600,11252,35813,11601,28295,10576
164377,80394,18440,18440,18440,18440,55667,10016,100594,18882,14853
110608,70527,386172,46738,85434,58925,159004,31681,84569,13923,100061
67308,124619,124676,102406,46798,94214,30910,69850,207625,23985,23986
55429,39317,38941,56078,72955,39788,68646,22257,31132,38872,256608
109354,387938,33714,125099,32830,288117,83215,163795,185057,209686,127391
354133,25395,73408,108648,220514,316637,58250,111974,203890,32003,138730
371833,126464,40012,354547,78072,374430,115241,59317,52949,34996,11298
76638,56619,18917,19035,60316,104275,18888,18919,59892,19034,18939
41581,15371,37776,12609,49418,530,8916,10501,16340,9662,533
309898,80351,72197,80709,269149,81670,19585,324852,63584,39345,72391
331641,1127,209415,25922,124619,124676,102406,46798,94214,30910,69850
83495,51275,52256,67545,42952,10434,30698,13856,8884,157834,14642
79234,38164,22279,1909,46924,28628,49184,171982,27444,35810,3640
191486,318177,365371,331367,333165,291634,293820,279698,296543,287991,291675
63572,82857,17935,63299,51129,444623,43680,205985,46785,184530,38311
27316,335640,30018,11423,95453,91088,1255,110415,193717,42507,21531
33045,32171,259233,10885,1551,28774,6171,11058,35801,39195,17100
19159,134158,117730,36211,13438,101338,48596,43765,49913,126004,126300
95647,99859,136884,8740,1644,11597,25943,3589,38626,40866,20096
176807,167707,154019,254736,124619,124676,102406,46798,94214,30910,69850
167707,176807,154019,87063,93858,124619,124676,102406,46798,94214,30910
382200,129237,296071,349176,125099,32830,288117,83215,163795,185057,209686
239845,31681,84569,13923,100061,31174,19155,975,28,11778,143
397422,88224,74465,280477,216652,134662,117340,47034,86369,112383,86440
399612,38091,68818,46879,325382,165181,85107,136921,401427,36107,15990
339161,42981,24257,85778,52059,117036,203829,168283,49645,83593,18603
233208,297167,238358,86410,277686,205943,407036,15282,115241,150211,14143
31380,15090,152601,84332,58244,302036,71520,36865,9314,35412,38
31282,41023,86772,110980,121351,44592,31772,25953,201695,35543,110525
401698,56947,11479,124619,124676,102406,46798,94214,30910,69850,207625
381518,35395,73565,338913,125099,32830,288117,83215,163795,185057,209686
35967,70748,69353,307087,261033,92988,408270,291731,88727,2251,1817
127803,417936,125099,32830,288117,83215,163795,185057,209686,127391,253578
398798,290656,196328,41870,141210,11415,3486,6488,18086,11510,3073
450530,208039,1523,376389,49494,34045,16995,66150,90125,246080,162215
447818,207021,26465,406431,44952,42981,24257,85778,52059,117036,203829
26358,205908,1103,31278,68064,41522,11119,39469,27460,292133,207641
417820,143563,29572,14978,44694,225408,13701,88,65203,42121,17915
60080,89191,317655,28553,13508,50641,42981,24257,85778,52059,117036
20648,10035,15209,4141,39450,57046,84465,242551,148778,120637,117340
323925,174354,138061,42981,24257,85778,52059,117036,203829,168283,49645
64765,27902,69635,238304,85887,403330,62196,33689,6280,45565,19762
371465,250374,70747,160068,124619,124676,102406,46798,94214,30910,69850
383538,328820,362185,63105,218,929,169,36349,9920,87421,44263
123092,153556,329255,38643,164144,426903,194079,42981,24257,85778,52059
444713,185640,52048,26769,45266,86532,77118,53215,37688,134890,262514
156643,16269,32162,58414,10852,18665,63721,75465,172782,55156,18670
19392,37636,9517,14695,22165,30331,18585,37665,9817,74254,273059
430423,105593,473,47869,42740,37062,34595,21366,445,33034,15662
330628,280,218,5548,296,12088,7551,7191,13460,20504,44571
210734,74215,71617,22741,39987,56386,130633,20850,11569,46799,28652
114464,357940,446076,105593,371758,42595,1411,345,35172,1956,22334
408439,10692,42196,22171,48309,467,8643,15069,13489,35849,34335
77270,246400,97253,404141,318042,123277,142084,42409,187458,102410,189080
332280,52048,45266,77118,37688,134890,347331,318177,365371,331367,333165
419428,179235,455661,2293,114,77056,241058,348138,11003,544,1641
